SHOP_CODE,ITEM_CODE,AUDIT_QTY,GROUP,SUB-GROUP
MKL,134319,1,"HOME AND PERSONAL CARE","FEMININE CARE"
MKL,134321,0,"HOME AND PERSONAL CARE","FEMININE CARE"
MKL,134325,0,"HOME AND PERSONAL CARE","FEMININE CARE"
MKL,134326,0,"HOME AND PERSONAL CARE","FEMININE CARE"
MKL,134328,0,"HOME AND PERSONAL CARE","FEMININE CARE"
MKL,134388,20,"FOOD CUPBOARD",SNACKS
MKL,135328,7,"HOME AND PERSONAL CARE","LAUNDRY CARE"
MKL,136951,0,KITCHENWARE,"DISH RACKS"
MKL,136952,0,KITCHENWARE,"DISH RACKS"
MKL,134437,0,"FOOD CUPBOARD",SNACKS
MKL,135338,0,"HOME AND PERSONAL CARE","HEALTH AND WELLNESS"
MKL,135341,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
MKL,135342,0,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
MKL,135344,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
MKL,135389,0,MICROWAVE,"SOLO MICROWAVE"
MKL,137007,0,"HOME AND PERSONAL CARE","ORAL CARE"
MKL,135407,0,DINNERWARE,BOWLS
MKL,135409,0,DINNERWARE,PLATE
MKL,148915,0,"HARDWARE ITEMS","HOME UTILITY"
MKL,149836,0,ELECTRICALS,"EXTENSION CORD"
MKL,148003,0,"GAS COOKER","FREE STANDING GAS COOKER"
MKL,149011,50,"FOOD CUPBOARD",SNACKS
MKL,14805,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
MKL,14806,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
MKL,149050,0,"FOOD CUPBOARD",SNACKS
MKL,149073,0,"FOOD CUPBOARD","MILK AND CREAMERS"
MKL,149075,0,"FOOD CUPBOARD","NOODLES AND SOUP"
MKL,14809,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
MKL,14810,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
MKL,14811,41,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
MKL,14812,0,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
MKL,14818,0,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
MKL,14819,0,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
MKL,14820,0,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
MKL,14821,8,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
MKL,14822,1,"HOME AND PERSONAL CARE","LAUNDRY CARE"
MKL,14825,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
MKL,14826,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
MKL,14827,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
MKL,148278,0,"HOME AND PERSONAL CARE",DISPOSABLE
MKL,148279,0,"HOME AND PERSONAL CARE",DISPOSABLE
MKL,14828,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
MKL,149286,0,BEVERAGES,JUICE
MKL,149288,0,BEVERAGES,JUICE
MKL,149290,0,BEVERAGES,JUICE
MKL,148325,0,DINNERWARE,PLATE
MKL,148382,1,LAUNDARY,"LAUNDARY BASKET"
MKL,148383,0,LAUNDARY,"LAUNDARY BASKET"
MKL,148384,7,"STORAGE AND ORGANIZER",BASKET
MKL,148385,3,"STORAGE AND ORGANIZER",BASKET
MKL,148386,0,"STORAGE AND ORGANIZER",BASKET
MKL,148388,6,"DISH CLOTHS AND NAPKINS","ASSORTED ITEMS"
MKL,149364,0,BEVERAGES,"MINERAL WATER"
MKL,149365,0,BEVERAGES,"MINERAL WATER"
MKL,147574,0,INFANTS,"BABY GENERAL CARE"
MKL,148419,0,DINNERWARE,"TEA AND COFFEE SETS"
MKL,148439,0,DINNERWARE,PLATE
MKL,148441,0,DINNERWARE,BOWLS
MKL,148442,0,DINNERWARE,MUGS
MKL,148446,0,DINNERWARE,MUGS
MKL,148448,0,DINNERWARE,MUGS
MKL,149371,0,REFRIGERATOR,"DD BMF REFRIGERATOR"
MKL,147617,0,"FOOD CUPBOARD",BISCUITS
MKL,147618,0,"FOOD CUPBOARD",BISCUITS
MKL,147619,0,"FOOD CUPBOARD",BISCUITS
MKL,149441,0,GLASSWARE,"GLASS / TUMBLER /WINE / CHAMPAGNE"
MKL,149447,0,GLASSWARE,"GLASS / TUMBLER /WINE / CHAMPAGNE"
MKL,149449,0,GLASSWARE,"GLASS / TUMBLER /WINE / CHAMPAGNE"
MKL,149451,0,GLASSWARE,"GLASS / TUMBLER /WINE / CHAMPAGNE"
MKL,149453,0,GLASSWARE,"GLASS / TUMBLER /WINE / CHAMPAGNE"
MKL,147687,0,BATTERIES,BATTERY
MKL,148518,0,"HOME DECOR",DECORATIVE
MKL,148543,0,BEVERAGES,"MINERAL WATER"
MKL,148545,0,BEVERAGES,"MINERAL WATER"
MKL,148547,0,BEVERAGES,"MINERAL WATER"
MKL,148548,0,BEVERAGES,"MINERAL WATER"
MKL,148557,5,"HOME DECOR",DECORATIVE
MKL,149454,0,GLASSWARE,"GLASS / TUMBLER /WINE / CHAMPAGNE"
MKL,149456,0,GLASSWARE,"GLASS / TUMBLER /WINE / CHAMPAGNE"
MKL,149457,0,GLASSWARE,"GLASS / TUMBLER /WINE / CHAMPAGNE"
MKL,149500,0,"CUTLERY ITEMS",OPENERS
MKL,148569,15,"FLASK AND BOTTLES",BOTTLE
MKL,148623,0,LAUNDARY,HOOKS
MKL,148626,0,LAUNDARY,HOOKS
MKL,149620,0,KITCHENWARE,"DISH RACKS"
MKL,149625,0,"HOME DECOR","WallANDTable Decor"
MKL,149626,0,"HOME DECOR","WallANDTable Decor"
MKL,148791,0,"PARTY SUPPLIES","CELEBRATION DECOR AND ACCESSORIES"
MKL,148797,2,"PARTY SUPPLIES","CELEBRATION DECOR AND ACCESSORIES"
MKL,148802,0,BATHROOM,"BATHROOM SHELF RACKS HOLDERS"
MKL,148804,8,LAUNDARY,"SHOE RACKS"
MKL,148809,123,LAUNDARY,"CLOTH HANGERS"
MKL,148827,0,"STORAGE AND ORGANIZER","LUNCH BOXES TIFFINS AND FOOD FLASK"
MKL,149663,1,REFRIGERATOR,"SD REFRIGERATOR"
MKL,149717,0,DINNERWARE,MUGS
MKL,149720,0,"KNIFE AND CHOPPING BOARD",GRATER
MKL,149726,0,"KITCHEN TOOLS AND CULTARY","COOKING TOOL LADLES AND SERVERS"
MKL,148849,58,BAKEWARE,"BAKING TOOLS AND ACCESSORIES"
MKL,149746,0,"KNIFE AND CHOPPING BOARD",SCISSORS
MKL,149763,0,"KITCHEN TOOLS AND CULTARY","COOKING TOOL LADLES AND SERVERS"
MKL,149765,0,"KITCHEN TOOLS AND CULTARY",SPATULA
MKL,149767,0,"KITCHEN TOOLS AND CULTARY",SPATULA
MKL,149768,0,"KITCHEN TOOLS AND CULTARY",SPATULA
MKL,146900,6,BEVERAGES,"MINERAL WATER"
MKL,145376,0,"KITCHEN TOOLS AND CULTARY","STRAINER AND FILTERS"
MKL,145413,0,KITCHENWARE,"KITCHEN ACCESSORIES"
MKL,14712,0,BEVERAGES,JUICE
MKL,14713,0,BEVERAGES,JUICE
MKL,147134,0,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
MKL,147136,0,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
MKL,147137,0,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
MKL,14714,0,BEVERAGES,JUICE
MKL,14716,0,BEVERAGES,JUICE
MKL,147161,-49946,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
MKL,14719,0,BEVERAGES,JUICE
MKL,14720,0,BEVERAGES,JUICE
MKL,14721,0,BEVERAGES,JUICE
MKL,14722,0,BEVERAGES,JUICE
MKL,14723,0,BEVERAGES,JUICE
MKL,145696,0,"HOME HYGIENE",DUSTBINS
MKL,14724,0,BEVERAGES,JUICE
MKL,145773,0,"HOME HYGIENE",DUSTBINS
MKL,145808,0,"HOME AND PERSONAL CARE",DISPOSABLE
MKL,145809,5,"HOME AND PERSONAL CARE",DISPOSABLE
MKL,145810,0,"HOME AND PERSONAL CARE",DISPOSABLE
MKL,145811,0,"HOME AND PERSONAL CARE",DISPOSABLE
MKL,145813,160339,"HOME AND PERSONAL CARE",DISPOSABLE
MKL,145814,0,"HOME AND PERSONAL CARE",DISPOSABLE
MKL,145816,0,"HOME AND PERSONAL CARE",DISPOSABLE
MKL,147406,0,"FOOD CUPBOARD",BISCUITS
MKL,14282,0,"HOME AND PERSONAL CARE","HEALTH AND WELLNESS"
MKL,14283,33,"HOME AND PERSONAL CARE","HEALTH AND WELLNESS"
MKL,145875,0,DINNERWARE,PLATE
MKL,146119,0,"FLASK AND BOTTLES",BOTTLE
MKL,146176,0,"STORAGE AND ORGANIZER","ICE TRAYS"
MKL,144404,0,COOKWARE,WOKS
MKL,143032,0,ELECTRICALS,"ELE ACCESSORIES"
MKL,144771,0,"HOME HYGIENE","BROOM BRUSHES DUSTPANS"
MKL,144786,5,"CUTLERY ITEMS","SPOONS FORKS KNIFE AND CUTLERY SET"
MKL,14480,0,"FOOD CUPBOARD","NOODLES AND SOUP"
MKL,144851,0,"STORAGE AND ORGANIZER","STORAGE CONTAINERS"
MKL,143194,0,DINNERWARE,BOWLS
MKL,143232,0,KITCHENWARE,"KITCHEN ACCESSORIES"
MKL,144983,0,DINNERWARE,MUGS
MKL,14503,0,"HOME AND PERSONAL CARE",DISPOSABLE
MKL,14504,0,"HOME AND PERSONAL CARE",FRESHENERS
MKL,14654,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
MKL,143274,21,"KNIFE AND CHOPPING BOARD","CHOPPING BOARDS AND CHOPPERS"
MKL,14505,0,"HOME AND PERSONAL CARE",DISPOSABLE
MKL,14506,0,"HOME AND PERSONAL CARE",DISPOSABLE
MKL,145159,0,KITCHENWARE,"KITCHEN ACCESSORIES"
MKL,14655,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
MKL,146646,15,BEVERAGES,"MINERAL WATER"
MKL,145170,0,"STORAGE AND ORGANIZER","RACK SHELF DRAWERS ORGANIZERS"
MKL,145179,0,KITCHENWARE,"KITCHEN ACCESSORIES"
MKL,146722,0,"FOOD PROCESSOR/BLENDER",BLENDERS
MKL,145256,0,"KNIFE AND CHOPPING BOARD","VEG AND FRUIT PEELERS"
MKL,156224,0,"BEVERAGES ALCOHOLIC",WINES
MKL,157218,0,"FOOD CUPBOARD","SALT  SUGAR AND JAGGERY"
MKL,156226,0,"BEVERAGES ALCOHOLIC",WINES
MKL,156275,0,BEVERAGES,JUICE
MKL,156276,0,BEVERAGES,JUICE
MKL,156277,0,BEVERAGES,JUICE
MKL,156279,0,BEVERAGES,JUICE
MKL,156280,0,BEVERAGES,JUICE
MKL,156289,0,"FOOD CUPBOARD","RAW RICE"
MKL,156290,0,"FOOD CUPBOARD","RAW RICE"
MKL,156291,0,"FOOD CUPBOARD","RAW RICE"
MKL,156293,0,"FOOD CUPBOARD",SNACKS
MKL,157421,2,"COVERS CUSHION/PILLOW/CHAIR",CUSHION
MKL,155864,0,BATHROOM,"SOAP DISH CASE DISPENSERS"
MKL,155865,5,"FLASK AND BOTTLES",BOTTLE
MKL,157462,0,COOKWARE,"COOKWARE SET"
MKL,157464,0,COOKWARE,"COOKWARE SET"
MKL,154755,7,"ROLE PLAY AND PRETEND TOYS","ANIMAL TOYS"
MKL,154771,0,"FOOD CUPBOARD","RAW RICE"
MKL,155983,0,"HOME AND PERSONAL CARE","ORAL CARE"
MKL,156577,3,"HOME DECOR",DECORATIVE
MKL,156578,0,"HOME DECOR",DECORATIVE
MKL,156579,0,"HOME DECOR",DECORATIVE
MKL,156042,0,COOKWARE,"COOKWARE SET"
MKL,156619,0,DECORATIVE,"Artificial FlowersANDPlants"
MKL,156626,3,"HOUSE HOLD PRODUCTS","HOUSE HOLD"
MKL,154895,0,"FLASK AND BOTTLES",BOTTLE
MKL,154896,0,"FLASK AND BOTTLES",BOTTLE
MKL,154897,0,"FLASK AND BOTTLES",BOTTLE
MKL,154900,0,"FLASK AND BOTTLES",BOTTLE
MKL,154901,0,"FLASK AND BOTTLES",BOTTLE
MKL,156650,3,"FLASK AND BOTTLES","CUPS AND TUMBLERS"
MKL,156676,65,BATHROOM,"BATH BRUSH SPONGES SCOURERS"
MKL,156697,0,"KITCHEN TOOLS AND CULTARY","WHISKER BEATER AND MIXERS"
MKL,156703,0,"KITCHEN TOOLS AND CULTARY","COOKING TOOL LADLES AND SERVERS"
MKL,156705,0,"KITCHEN TOOLS AND CULTARY","COOKING TOOL LADLES AND SERVERS"
MKL,156706,0,"CUTLERY ITEMS","SPOONS FORKS KNIFE AND CUTLERY SET"
MKL,156711,0,KITCHENWARE,"KITCHEN ACCESSORIES"
MKL,156719,0,"FLASK AND BOTTLES",BOTTLE
MKL,156723,0,"FLASK AND BOTTLES",BOTTLE
MKL,156746,0,"KITCHEN TOOLS AND CULTARY","WHISKER BEATER AND MIXERS"
MKL,155145,0,"HOME AND PERSONAL CARE",DISPOSABLE
MKL,155211,6,"OFFICE STATIONERY","OFFICE BASIC AND STATIONERY"
MKL,157091,0,AUDIO,"HOME THEATRE"
MKL,155422,8,"GAS COOKER","GAS REGULATOR AND ACCESSORIES"
MKL,155544,13,LAUNDARY,HOOKS
MKL,155545,0,LAUNDARY,HOOKS
MKL,155622,0,"MELAMINE WARE","MEL PLATE"
MKL,157177,0,"HOME HYGIENE","TOILET BRUSHES"
MKL,154563,0,ELECTRICALS,AVR/AVS
MKL,153268,0,GLASSWARE,"GLASS / TUMBLER /WINE / CHAMPAGNE"
MKL,153296,0,"FOOD PROCESSOR/BLENDER",BLENDERS
MKL,150777,0,BEVERAGES,DRINKS
MKL,152187,0,"WASHING MACHINE","FRONT LOAD WM"
MKL,151029,0,BEVERAGES,DRINKS
MKL,151030,0,BEVERAGES,DRINKS
MKL,151036,0,BEVERAGES,DRINKS
MKL,151037,0,BEVERAGES,DRINKS
MKL,151038,0,BEVERAGES,DRINKS
MKL,151039,0,BEVERAGES,DRINKS
MKL,151040,0,BEVERAGES,DRINKS
MKL,152252,0,"FOOD CUPBOARD",BISCUITS
MKL,152259,0,"FOOD CUPBOARD",CONFECTIONERY
MKL,152261,0,"FOOD CUPBOARD",BISCUITS
MKL,151142,0,"XMAS SEASONAL","xmas season"
MKL,152269,0,"FOOD CUPBOARD",BISCUITS
MKL,152273,0,"FOOD CUPBOARD",BISCUITS
MKL,151350,0,"HOME DECOR","WallANDTable Decor"
MKL,152682,0,"DINING SETS","6 SEATER SET"
MKL,152683,2,"DINING SETS","4 SEATER SET"
MKL,152684,1,"DINING SETS","4 SEATER SET"
MKL,150314,0,CURTAINS,"GROMMET CURTAINS"
MKL,150381,0,FREEZER,"SINGLE DOOR FREEZER"
MKL,153419,0,"FLASK AND BOTTLES",FLASK
MKL,153442,0,"HOME AND PERSONAL CARE",DISPOSABLE
MKL,153491,0,BEVERAGES,"MINERAL WATER"
MKL,150394,0,REFRIGERATOR,"SD REFRIGERATOR"
MKL,152998,0,"SANDWICH MAKER","4 SLICE SANDWICH MAKER"
MKL,153001,0,"SANDWICH MAKER","2 SLICE SANDWICH MAKER"
MKL,153019,0,"HOME AND PERSONAL CARE",DISPOSABLE
MKL,153045,0,BATTERIES,BATTERY
MKL,153593,0,"LED TV","SMART TV"
MKL,150454,0,CURTAINS,"GROMMET CURTAINS"
MKL,150544,0,"OFFICE STATIONERY","OFFICE BASIC AND STATIONERY"
MKL,153196,0,"MELAMINE WARE","MEL BOWL/BOWL+COVER"
MKL,153207,0,"MELAMINE WARE","MEL BOWL/BOWL+COVER"
MKL,15322,0,"FOOD CUPBOARD","BABY FOOD"
MKL,150592,0,"GENERAL STATIONERY","   WRITING SUPPLIES"
MKL,150593,0,"GENERAL STATIONERY","   WRITING SUPPLIES"
MKL,150598,0,"GENERAL STATIONERY","   WRITING SUPPLIES"
MKL,150603,0,"BEVERAGES ALCOHOLIC","CAN BEER"
MKL,15210,0,"FOOD CUPBOARD","SPICES AND HERBS"
MKL,15324,0,"FOOD CUPBOARD","BABY FOOD"
MKL,153246,7,"DINING SETS","4 SEATER SET"
MKL,150650,0,"FROZEN FOOD",ICE-CREAM
MKL,150651,0,"FROZEN FOOD",ICE-CREAM
MKL,150687,0,FAN,"STANDING FAN"
MKL,150688,0,FAN,"STANDING FAN"
MKL,150689,1,"WATER PUMPS","CENTRIFUGAL WP"
MKL,15211,0,BEVERAGES,"COCOA POWDER"
MKL,153256,0,GLASSWARE,"GLASS / TUMBLER /WINE / CHAMPAGNE"
MKL,153259,0,GLASSWARE,"GLASS / TUMBLER /WINE / CHAMPAGNE"
MKL,153260,0,GLASSWARE,"GLASS / TUMBLER /WINE / CHAMPAGNE"
MKL,153261,0,GLASSWARE,"GLASS / TUMBLER /WINE / CHAMPAGNE"
MKL,153263,0,GLASSWARE,"GLASS / TUMBLER /WINE / CHAMPAGNE"
MKL,153266,0,GLASSWARE,"GLASS / TUMBLER /WINE / CHAMPAGNE"
MKL,164672,0,DINNERWARE,DINNER-SETS
MKL,164673,0,DINNERWARE,DINNER-SETS
MKL,164715,8,LAUNDARY,"IRONING BOARD WITH STORAGE"
MKL,162672,0,"MELAMINE WARE","MEL BOWL/BOWL+COVER"
MKL,162676,0,"MELAMINE WARE","MEL BOWL/BOWL+COVER"
MKL,162677,52,"MELAMINE WARE","MEL PLATE"
MKL,162702,0,"MELAMINE WARE","MEL PLATE"
MKL,162705,0,"MELAMINE WARE","MEL PLATE"
MKL,162721,0,DINNERWARE,BOWLS
MKL,163636,0,"BEVERAGES ALCOHOLIC",WINES
MKL,163637,0,"BEVERAGES ALCOHOLIC",WINES
MKL,163638,0,"BEVERAGES ALCOHOLIC",WINES
MKL,163641,0,"BEVERAGES ALCOHOLIC",WINES
MKL,164806,0,"FLASK AND BOTTLES",BOTTLE
MKL,164847,0,COOKWARE,"COOKWARE SET"
MKL,162807,0,"LED TV","SATELLITE TV"
MKL,163839,0,"STORAGE AND ORGANIZER","STORAGE CONTAINERS"
MKL,162885,0,CUSHIONS,"ASSORTED CUSHIONS"
MKL,163893,0,"FLASK AND BOTTLES",BOTTLE
MKL,165067,0,GLASSWARE,"JUGS/JUG WITH LIDS"
MKL,165068,0,GLASSWARE,"JUGS/JUG WITH LIDS"
MKL,16297,0,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
MKL,164027,9,"STORAGE AND ORGANIZER",BASKET
MKL,164028,0,"STORAGE AND ORGANIZER",BASKET
MKL,164029,0,"STORAGE AND ORGANIZER",BASKET
MKL,162155,0,BATHROOM,"SOAP DISH CASE DISPENSERS"
MKL,164043,9,"FLASK AND BOTTLES",FLASK
MKL,164044,0,"FLASK AND BOTTLES",FLASK
MKL,164084,0,"STORAGE AND ORGANIZER","STORAGE CONTAINERS"
MKL,164127,0,BATHROOM,"BATH SETS /BATHROOM SETS"
MKL,164131,0,"HOME HYGIENE","TOILET BRUSHES"
MKL,164132,0,BATHROOM,"SOAP DISH CASE DISPENSERS"
MKL,162267,12,ELECTRICALS,"ELE ACCESSORIES"
MKL,163132,0,"LINEN CARE","STEAM IRONS"
MKL,163163,0,"FOOD CUPBOARD",BISCUITS
MKL,163165,0,"FOOD CUPBOARD",BISCUITS
MKL,164170,0,"LINEN CARE","DRY IRON"
MKL,164193,0,"FOOD CUPBOARD","CANNED FOOD"
MKL,164219,0,BEVERAGES,JUICE
MKL,164220,0,BEVERAGES,JUICE
MKL,164221,0,BEVERAGES,JUICE
MKL,162389,2,BEVERAGES,"MINERAL WATER"
MKL,162392,0,BEVERAGES,DRINKS
MKL,164274,0,"FROZEN FOOD",ICE-CREAM
MKL,164276,0,"FROZEN FOOD",ICE-CREAM
MKL,164277,0,"FROZEN FOOD",ICE-CREAM
MKL,162416,0,"COVERS CUSHION/PILLOW/CHAIR","ASSORTED PILLOWS AND CUSHIONS"
MKL,164314,6,DINNERWARE,"TEA AND COFFEE SETS"
MKL,164548,0,BEVERAGES,DRINKS
MKL,164568,0,BEVERAGES,"MINERAL WATER"
MKL,162518,0,"FOOD CUPBOARD","PASTA AND SPAGHETTI"
MKL,162530,42,"FOOD CUPBOARD","PASTA AND SPAGHETTI"
MKL,163446,0,"HOME FURNISHING","BATH LINEN"
MKL,163452,0,"HOME FURNISHING","BATH LINEN"
MKL,164392,0,DINNERWARE,PLATE
MKL,164394,0,DINNERWARE,PLATE
MKL,164399,0,DINNERWARE,MUGS
MKL,164408,0,"FLASK AND BOTTLES",BOTTLE
MKL,164599,0,BATHROOM,"BATHROOM SHELF RACKS HOLDERS"
MKL,164611,0,BATHROOM,"BATHROOM SHELF RACKS HOLDERS"
MKL,164615,25,"STORAGE AND ORGANIZER","RACK SHELF DRAWERS ORGANIZERS"
MKL,164616,0,BATHROOM,"BATHROOM SHELF RACKS HOLDERS"
MKL,164617,0,"STORAGE AND ORGANIZER","RACK SHELF DRAWERS ORGANIZERS"
MKL,164619,0,BATHROOM,"BATHROOM SHELF RACKS HOLDERS"
MKL,162640,0,FREEZER,"SINGLE DOOR FREEZER"
MKL,162656,0,"MELAMINE WARE","MEL BOWL/BOWL+COVER"
MKL,159739,0,"FOOD CUPBOARD",BISCUITS
MKL,159740,0,"FOOD CUPBOARD",BISCUITS
MKL,159741,0,"FOOD CUPBOARD",BISCUITS
MKL,159742,0,"FOOD CUPBOARD",BISCUITS
MKL,159743,0,"FOOD CUPBOARD",BISCUITS
MKL,159744,0,"FOOD CUPBOARD",BISCUITS
MKL,159745,0,"FOOD CUPBOARD",BISCUITS
MKL,159752,0,"GENERAL STATIONERY","   WRITING SUPPLIES"
MKL,159753,0,"GENERAL STATIONERY","   WRITING SUPPLIES"
MKL,159758,0,"FOOD CUPBOARD",BISCUITS
MKL,159761,0,"FOOD CUPBOARD",BISCUITS
MKL,159763,0,"FOOD CUPBOARD",BISCUITS
MKL,159764,0,"FOOD CUPBOARD",BISCUITS
MKL,15886,0,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
MKL,159765,0,"FOOD CUPBOARD",BISCUITS
MKL,159767,0,"FOOD CUPBOARD",BISCUITS
MKL,159769,0,"FOOD CUPBOARD",BISCUITS
MKL,159772,0,"FOOD CUPBOARD",BISCUITS
MKL,160884,0,"MELAMINE WARE","MEL PLATE"
MKL,160889,0,"MELAMINE WARE","MEL BOWL/BOWL+COVER"
MKL,161836,60,"FOOD CUPBOARD",SNACKS
MKL,159854,100,"OFFICE STATIONERY","OFFICE BASIC AND STATIONERY"
MKL,159855,6,"OFFICE STATIONERY","OFFICE BASIC AND STATIONERY"
MKL,161900,0,"STORAGE AND ORGANIZER","STORAGE CONTAINERS"
MKL,161901,0,"STORAGE AND ORGANIZER","STORAGE CONTAINERS"
MKL,161905,0,DINNERWARE,CUP
MKL,161919,1,SERVEWARE,"SERVING JUGS"
MKL,161073,0,FREEZER,"SINGLE DOOR FREEZER"
MKL,161075,0,REFRIGERATOR,"DD TMF REFRIGERATOR"
MKL,161965,0,KITCHENWARE,"SAUCE/ VINEGAR/ BOTTLES AND SETS"
MKL,161978,0,KITCHENWARE,"SALT AND PEPPER/CRUETS"
MKL,159986,0,DINNERWARE,MUGS
MKL,159988,0,"HOME HYGIENE",DUSTBINS
MKL,159989,0,"HOME HYGIENE",DUSTBINS
MKL,159990,0,"HOME HYGIENE",DUSTBINS
MKL,161113,0,"TOASTER/TOSTER OVEN","TOASTER OVEN"
MKL,162010,0,"FLOOR MATS","DOOR MAT"
MKL,162012,0,"FLOOR MATS","DOOR MAT"
MKL,162014,67,"FLOOR MATS","DOOR MAT"
MKL,162015,0,"FLOOR MATS","DOOR MAT"
MKL,160055,0,GLASSWARE,"CANISTERS AND JARS"
MKL,160122,0,"FOOD CUPBOARD",BISCUITS
MKL,160124,0,"FOOD CUPBOARD",BISCUITS
MKL,157733,0,"BEVERAGES ALCOHOLIC",WINES
MKL,159060,0,"HOME HYGIENE","TOILET BRUSHES"
MKL,159061,0,"HOME HYGIENE","TOILET BRUSHES"
MKL,159062,6,"HOME HYGIENE","TOILET BRUSHES"
MKL,159063,0,BATHROOM,"BATHROOM SHELF RACKS HOLDERS"
MKL,159065,0,"HOUSE HOLD PRODUCTS","STOOL PLASTIC"
MKL,161248,0,AUDIO,"HOME THEATRE"
MKL,161278,0,"HOME AND PERSONAL CARE",DISPOSABLE
MKL,157829,0,"FOOD CUPBOARD","MILK AND CREAMERS"
MKL,161282,0,"HOME DECOR","WallANDTable Decor"
MKL,161312,0,"HOME AND PERSONAL CARE",DISPOSABLE
MKL,158101,0,"STORAGE AND ORGANIZER",BASKET
MKL,159295,0,"ROLE PLAY AND PRETEND TOYS","CASHIER AND SHOP SETS"
MKL,161344,0,"FRESH DAIRY AND EGGS",Yoghurt
MKL,160253,0,BEVERAGES,"MINERAL WATER"
MKL,160269,0,KITCHENWARE,"SAUCE/ VINEGAR/ BOTTLES AND SETS"
MKL,159386,0,FREEZER,"SINGLE DOOR FREEZER"
MKL,158427,0,FAN,"INDUSTRIAL FAN"
MKL,158430,0,FAN,"INDUSTRIAL FAN"
MKL,158432,0,FAN,"INDUSTRIAL FAN"
MKL,158495,8,BEVERAGES,"MINERAL WATER"
MKL,158496,0,BEVERAGES,"MINERAL WATER"
MKL,158512,2,"BEVERAGES ALCOHOLIC",WINES
MKL,158513,21,"BEVERAGES ALCOHOLIC",WINES
MKL,158514,0,"BEVERAGES ALCOHOLIC",WINES
MKL,161577,0,FAN,"CEILING FAN"
MKL,161579,0,FAN,"CEILING FAN"
MKL,161582,0,FAN,"CEILING FAN"
MKL,161583,2,FAN,"CEILING FAN"
MKL,161584,0,FAN,"CEILING FAN"
MKL,161587,0,FAN,"CEILING FAN"
MKL,161588,0,FAN,"CEILING FAN"
MKL,161699,-6000,"FOOD CUPBOARD",BISCUITS
MKL,159684,0,"FOOD CUPBOARD",CONDIMENTS
MKL,159709,0,"FOOD CUPBOARD",BISCUITS
MKL,159710,0,"FOOD CUPBOARD",BISCUITS
MKL,159711,0,"FOOD CUPBOARD",BISCUITS
MKL,160466,0,GLASSWARE,"GLASS / TUMBLER /WINE / CHAMPAGNE"
MKL,160513,0,"KITCHEN TOOLS AND CULTARY","STRAINER AND FILTERS"
MKL,171347,0,"HOME AND PERSONAL CARE",DISPOSABLE
MKL,171349,0,"HOME AND PERSONAL CARE",DISPOSABLE
MKL,171351,2,"HOME AND PERSONAL CARE",DISPOSABLE
MKL,172968,5,"HOME AND PERSONAL CARE","LAUNDRY CARE"
MKL,172969,5,"HOME AND PERSONAL CARE","LAUNDRY CARE"
MKL,170027,0,"COMMERCIAL APPLIANCES","COMMERCIAL BLENDER"
MKL,170028,2,"HAND BLENDER/MIXER/CHOPPER",CHOPPER
MKL,170040,0,"STORAGE AND ORGANIZER","RACK SHELF DRAWERS ORGANIZERS"
MKL,171535,0,"FLASK AND BOTTLES",FLASK
MKL,169243,0,"HOME HYGIENE","BROOM BRUSHES DUSTPANS"
MKL,169246,63,"HOME HYGIENE","BROOM BRUSHES DUSTPANS"
MKL,169248,12,"HOME HYGIENE","BROOM BRUSHES DUSTPANS"
MKL,169249,0,"HOME HYGIENE","BROOM BRUSHES DUSTPANS"
MKL,170088,0,"STORAGE AND ORGANIZER","STORAGE CONTAINERS"
MKL,170089,0,"STORAGE AND ORGANIZER","STORAGE CONTAINERS"
MKL,169319,0,AUDIO,"HI-FI SPEAKER SYSTEM"
MKL,169320,0,AUDIO,"HI-FI SPEAKER SYSTEM"
MKL,169321,0,AUDIO,"HI-FI SPEAKER SYSTEM"
MKL,169358,0,INFANTS,FEEDING
MKL,169370,0,"SCHOOL AND CHILDREN STATIONERY","SCHOOL WATER BOTTLES"
