176950,0,LFS
176965,0,LFS
177937,0,LFS
177938,0,LFS
177943,0,LFS
180175,0,LFS
180210,0,LFS
180213,0,LFS
180216,0,LFS
180235,0,LFS
180241,0,LFS
180324,0,LFS
176074,0,LFS
176188,0,LFS
176190,0,LFS
176192,0,LFS
177059,0,LFS
177072,0,LFS
178529,0,LFS
180492,0,LFS
176213,0,LFS
177147,0,LFS
177149,0,LFS
177158,0,LFS
178537,0,LFS
180535,0,LFS
180543,0,LFS
176289,0,LFS
177164,0,LFS
178575,0,LFS
178597,0,LFS
178661,0,LFS
180549,0,LFS
176352,0,LFS
177208,0,LFS
177224,0,LFS
195809,0,LFS
195848,0,LFS
192138,0,LFS
192145,0,LFS
192154,0,LFS
192158,0,LFS
192165,0,LFS
192185,0,LFS
194477,0,LFS
195192,0,LFS
195860,0,LFS
195871,0,LFS
192265,0,LFS
195217,0,LFS
195221,0,LFS
195222,0,LFS
195228,0,LFS
195229,0,LFS
195240,0,LFS
195934,0,LFS
196042,0,LFS
192948,0,LFS
193022,0,LFS
194529,0,LFS
195244,0,LFS
195245,0,LFS
191459,0,LFS
193060,0,LFS
194576,0,LFS
195278,0,LFS
195279,0,LFS
194581,0,LFS
191542,0,LFS
191544,0,LFS
193171,0,LFS
193190,0,LFS
194612,0,LFS
195336,0,LFS
195340,0,LFS
195341,0,LFS
195350,0,LFS
191555,0,LFS
193197,0,LFS
193211,0,LFS
194760,0,LFS
195371,0,LFS
195379,0,LFS
191580,0,LFS
191581,0,LFS
191597,0,LFS
193236,0,LFS
193302,0,LFS
195390,0,LFS
195394,0,LFS
195397,0,LFS
191612,0,LFS
191616,0,LFS
193318,0,LFS
194804,0,LFS
194810,0,LFS
194813,0,LFS
195422,0,LFS
195453,0,LFS
191714,0,LFS
193797,0,LFS
194103,0,LFS
194118,0,LFS
194128,0,LFS
194129,0,LFS
195474,0,LFS
195483,0,LFS
195487,0,LFS
195488,0,LFS
191727,0,LFS
194142,0,LFS
194154,0,LFS
194161,0,LFS
19418,0,LFS
195075,0,LFS
195489,0,LFS
191818,0,LFS
194200,0,LFS
194214,0,LFS
195089,0,LFS
195094,0,LFS
195519,0,LFS
195524,0,LFS
195526,0,LFS
195620,0,LFS
194308,0,LFS
195137,0,LFS
195138,0,LFS
195140,0,LFS
195634,0,LFS
195656,0,LFS
195669,0,LFS
195671,0,LFS
192046,0,LFS
192056,0,LFS
194412,0,LFS
195160,0,LFS
195169,0,LFS
195180,0,LFS
195185,0,LFS
195722,0,LFS
195744,0,LFS
195781,0,LFS
192125,0,LFS
194446,0,LFS
188552,0,LFS
188554,0,LFS
189600,0,LFS
189602,0,LFS
189608,0,LFS
189610,0,LFS
191366,0,LFS
191367,0,LFS
187160,0,LFS
187190,0,LFS
189620,0,LFS
189633,0,LFS
189635,0,LFS
189644,0,LFS
189648,0,LFS
189650,0,LFS
189653,0,LFS
189656,0,LFS
189660,0,LFS
189663,0,LFS
189688,0,LFS
189790,0,LFS
189806,0,LFS
189809,0,LFS
189849,0,LFS
189851,0,LFS
189855,0,LFS
189863,0,LFS
191430,0,LFS
191432,0,LFS
191434,0,LFS
187220,0,LFS
189698,0,LFS
189702,0,LFS
189705,0,LFS
189728,0,LFS
189743,0,LFS
189760,0,LFS
189770,0,LFS
185629,0,LFS
185663,0,LFS
188576,0,LFS
188598,0,LFS
189992,0,LFS
185695,0,LFS
187541,0,LFS
187543,0,LFS
188702,0,LFS
188705,0,LFS
188707,0,LFS
190284,0,LFS
185739,0,LFS
185758,0,LFS
185787,0,LFS
185788,0,LFS
187632,0,LFS
187653,0,LFS
18767,0,LFS
18770,0,LFS
187733,0,LFS
188772,0,LFS
190510,0,LFS
190561,0,LFS
185987,0,LFS
187771,0,LFS
187858,0,LFS
187949,0,LFS
188780,0,LFS
186154,0,LFS
188822,0,LFS
188826,0,LFS
190775,0,LFS
18625,0,LFS
186304,0,LFS
188880,0,LFS
190833,0,LFS
190841,0,LFS
186322,0,LFS
186341,0,LFS
186362,0,LFS
188097,0,LFS
188170,0,LFS
190867,0,LFS
190964,0,LFS
186382,0,LFS
186392,0,LFS
186394,0,LFS
188184,0,LFS
18819,0,LFS
188192,0,LFS
188196,0,LFS
188211,0,LFS
189025,0,LFS
189034,0,LFS
189037,0,LFS
189038,0,LFS
189042,0,LFS
191014,0,LFS
186401,0,LFS
186468,0,LFS
186469,0,LFS
186471,0,LFS
186472,0,LFS
188230,0,LFS
188231,0,LFS
191052,0,LFS
191064,0,LFS
